time;pitch;roll;yaw
1712942063300;0.43100717663764954;0.22582264244556427;9.78963565826416
1712942064308;0.4339981973171234;0.22582264244556427;9.790533065795898
1712942065315;0.43549370765686035;0.22851456701755524;9.786943435668945
1712942066517;1.0426725149154663;2.0931215286254883;9.975976943969727
1712942067021;0.39062830805778503;6.964609622955322;5.654539108276367
1712942067525;0.3170489966869354;7.049853801727295;6.404688835144043
1712942068029;-2.827120065689087;5.127519607543945;8.369195938110352
1712942068533;-2.3422741889953613;5.409873008728027;6.6143598556518555
1712942069038;0.5359922647476196;1.1880364418029785;9.898808479309082
1712942069542;0.46061834692955017;-0.053240302950143814;9.794121742248535
1712942070046;0.4504488706588745;0.2309073805809021;9.807581901550293
1712942070572;0.45104706287384033;0.2309073805809021;9.80817985534668
1712942071637;0.4534398913383484;0.23180469870567322;9.810572624206543
1712942072607;0.4540380835533142;0.23389841616153717;9.810872077941895
1712942073576;0.4504488706588745;0.23359930515289307;9.810572624206543
1712942074158;0.4504488706588745;0.23270200192928314;9.811769485473633
1712942075086;-0.9361918568611145;0.05234299600124359;9.77707290649414
1712942075591;-0.21954147517681122;2.8558337688446045;9.460921287536621
1712942076095;0.3290131092071533;2.6811578273773193;9.445367813110352
1712942076600;0.18364913761615753;3.4881372451782227;8.985946655273438
1712942077103;0.5593222975730896;2.8767709732055664;9.4692964553833
1712942077607;1.7303098440170288;3.2727832794189453;8.857930183410645
1712942078113;3.64127779006958;2.4364917278289795;9.007781028747559
1712942078615;5.121238708496094;2.2758734226226807;7.952546119689941
1712942079119;4.098307132720947;0.32961133122444153;9.067900657653809
1712942079623;2.0003998279571533;0.1333998590707779;9.404989242553711
1712942080127;0.42412781715393066;0.23778675496578217;9.808777809143066
1712942080630;0.42711883783340454;0.23778675496578217;9.820443153381348
1712942081137;0.42711883783340454;0.23748764395713806;9.818648338317871
1712942081638;0.7160521745681763;0.2153540402650833;9.836594581604004
1712942082142;1.8834505081176758;0.19920247793197632;9.626026153564453
1712942082646;2.51216459274292;0.19322042167186737;9.52612590789795
1712942083151;3.0999016761779785;0.1860419660806656;9.346664428710938
1712942083655;3.935296058654785;0.1821536272764206;9.022137641906738
1712942084159;4.4599223136901855;0.17647066712379456;8.795417785644531
1712942084663;5.126921653747559;0.17108681797981262;8.428717613220215
1712942085167;5.642873764038086;0.16450655460357666;8.091031074523926
1712942085670;6.096313953399658;0.16061821579933167;7.769495010375977
1712942086175;6.722036838531494;0.15463615953922272;7.230212688446045
1712942086678;7.277172088623047;0.1459621787071228;6.68853759765625
1712942087186;7.650452136993408;0.1381855010986328;6.254838466644287
1712942087686;8.069195747375488;0.11306086927652359;5.709873199462891
1712942088192;8.270791053771973;0.1423729509115219;5.469394207000732
1712942088694;8.726624488830566;0.1178465187549591;4.691427707672119
1712942089199;9.071489334106445;0.12113664299249649;3.9912281036376953
1712942089703;9.287442207336426;0.13160525262355804;3.5075788497924805
1712942090208;9.623334884643555;0.14685949683189392;2.367398977279663
1712942090711;9.845867156982422;0.15134602785110474;1.3405789136886597
1712942091216;9.895816802978516;0.1501496136188507;0.8099704384803772
1712942091719;9.925128936767578;0.14895321428775787;0.4094717800617218
1712942092226;9.932906150817871;0.14805589616298676;0.1824527233839035
1712942092728;9.93380355834961;0.14715859293937683;0.043968115001916885
1712942093234;9.93380355834961;0.1456630825996399;-0.14327025413513184
1712942093736;9.930811882019043;0.14476576447486877;-0.21684955060482025
1712942094242;9.93380355834961;0.14506487548351288;-0.2548356056213379
1712942094743;9.920642852783203;0.14267204701900482;-0.5778666734695435
1712942095247;9.919445991516113;0.14356936514377594;-0.5826523303985596
1712942095751;9.902397155761719;0.14446666836738586;0.1908276081085205
1712942096254;9.783952713012695;0.14835500717163086;1.572981834411621
1712942096759;9.44746208190918;0.13668999075889587;3.0194430351257324
1712942097263;9.25035285949707;0.12771691381931305;3.5736806392669678
1712942097769;8.966803550720215;0.11545369029045105;4.196712017059326
1712942098270;8.644669532775879;0.1178465187549591;4.815854549407959
1712942098773;8.263912200927734;0.12382857501506805;5.4281182289123535
1712942099279;7.867301940917969;0.13040883839130402;5.963212966918945
1712942099782;7.3175506591796875;0.13968102633953094;6.62213659286499
1712942100287;6.377171516418457;0.1453639715909958;7.495516777038574
1712942100791;5.531308650970459;0.15942180156707764;8.163114547729492
1712942101295;5.045565605163574;0.16390834748744965;8.46042251586914
1712942101799;4.227818489074707;0.16749759018421173;8.91775131225586
1712942102304;3.355933666229248;0.18514464795589447;9.234800338745117
1712942102807;2.4308087825775146;0.18484555184841156;9.552745819091797
1712942103311;1.6133606433868408;0.1983051747083664;9.703194618225098
1712942103814;1.0322039127349854;0.19920247793197632;9.783653259277344
1712942104318;0.47647079825401306;0.2312064915895462;9.820443153381348
1712942104822;-0.08075776696205139;0.3035893738269806;9.825528144836426
1712942105327;-0.3927220106124878;0.368793785572052;9.816255569458008
1712942105831;-0.9553344249725342;0.35922250151634216;9.773782730102539
1712942106337;-2.8471598625183105;0.29790642857551575;9.35204792022705
1712942106841;-4.351347923278809;0.2682952284812927;8.786444664001465
1712942107344;-5.898906230926514;0.2721835672855377;7.796115398406982
1712942107848;-6.790830612182617;0.259621262550354;7.063014030456543
1712942108351;-7.328617572784424;0.2632105052471161;6.509674072265625
1712942108856;-7.827520847320557;0.2584248483181;5.90877628326416
1712942109360;-8.375776290893555;0.25363919138908386;5.087141036987305
1712942109863;-8.524430274963379;0.25692933797836304;4.8813581466674805
1712942110368;-8.948857307434082;0.25423741340637207;4.05194616317749
1712942110872;-9.214759826660156;0.25423741340637207;3.4157543182373047
1712942111377;-9.34875774383545;0.25304099917411804;3.055933713912964
1712942111881;-9.464211463928223;0.251844584941864;2.7038896083831787
1712942112384;-9.559027671813965;0.24945175647735596;2.363809585571289
1712942112888;-9.634700775146484;0.24795624613761902;2.0506489276885986
1712942113393;-9.69093132019043;0.246759831905365;1.801795482635498
1712942113896;-9.756135940551758;0.24526432156562805;1.4120644330978394
1712942114399;-9.799206733703613;0.24556341767311096;1.1413763761520386
1712942114904;-9.827920913696289;0.24257239699363708;0.8509475588798523
1712942115408;-9.402596473693848;0.24646073579788208;2.5624139308929443
1712942115911;-6.444469451904297;0.267397940158844;7.207181930541992
1712942116416;-2.7397818565368652;0.4127618968486786;9.35623550415039
