time;pitch;roll;yaw
1712942451888;0.4498506486415863;0.22851456701755524;9.788738250732422
1712942452038;0.45284169912338257;0.22851456701755524;9.792028427124023
1712942452150;0.4537389874458313;0.23449662327766418;9.786943435668945
1712942452306;0.44805604219436646;0.2306082844734192;9.788140296936035
1712942452460;0.4507479667663574;0.22791635990142822;9.784550666809082
1712942452615;0.4498506486415863;0.2306082844734192;9.783952713012695
1712942452770;0.4495515525341034;0.22971096634864807;9.786345481872559
1712942453002;0.4531407952308655;0.22881366312503815;9.785149574279785
1712942453158;0.45194438099861145;0.22971096634864807;9.787242889404297
1712942453313;0.4468596279621124;0.23300109803676605;9.783653259277344
1712942453468;0.44835513830184937;0.23180469870567322;9.787242889404297
1712942453624;0.44715872406959534;0.2273181527853012;9.784550666809082
1712942453778;0.45523449778556824;0.2315055876970291;9.787242889404297
1712942454012;0.44835513830184937;0.23330020904541016;9.78664493560791
1712942454167;0.44835513830184937;0.2312064915895462;9.784550666809082
1712942454321;0.4420739710330963;0.2306082844734192;9.783653259277344
1712942454477;0.4582255482673645;0.22851456701755524;9.78245735168457
1712942454711;0.46331027150154114;0.22941187024116516;9.775876998901367
1712942454903;1.1300104856491089;-1.4030914306640625;13.482358932495117
1712942455098;1.7850457429885864;3.500699520111084;7.430013179779053
1712942455292;1.3145569562911987;5.885745525360107;7.103094100952148
1712942455487;0.6819544434547424;6.358626842498779;7.055835723876953
1712942455680;1.0857433080673218;6.3463640213012695;6.655636310577393
1712942455874;1.5720844268798828;6.21266508102417;8.47477912902832
1712942456067;0.7615157961845398;5.946164131164551;8.094321250915527
1712942456262;0.43160539865493774;5.9183478355407715;8.08086109161377
1712942456455;0.7082754969596863;5.67756986618042;8.594420433044434
1712942456648;0.3963112533092499;6.037689685821533;7.241877555847168
1712942456844;1.2131611108779907;5.655137062072754;7.986942768096924
1712942457037;1.576271891593933;5.902495384216309;8.088338851928711
1712942457231;1.740180253982544;5.451747417449951;7.788039684295654
1712942457425;1.5248262882232666;5.651846885681152;7.602296829223633
1712942457619;1.4243277311325073;5.377569675445557;8.285148620605469
1712942457813;2.082653045654297;4.753641128540039;8.225926399230957
1712942458007;4.415356159210205;3.600599765777588;8.670990943908691
1712942458200;4.129413604736328;5.361717224121094;6.248856544494629
1712942458394;3.624528169631958;6.161518096923828;6.568597316741943
1712942458589;4.886742115020752;5.638387680053711;6.533003807067871
1712942458785;4.517050743103027;5.182255744934082;7.21944522857666
1712942458976;4.534399032592773;5.206183910369873;7.139584541320801
1712942459170;4.0456647872924805;5.4882378578186035;7.440482139587402
1712942459364;3.3323047161102295;5.983851432800293;7.104589462280273
1712942459559;3.06999135017395;5.939883232116699;7.192525863647461
1712942459750;3.129213809967041;6.267400741577148;7.134799003601074
1712942459947;3.0882368087768555;6.261119365692139;6.7351975440979
1712942460139;2.8325037956237793;6.330810546875;6.476772785186768
1712942460333;3.471088409423828;5.983851432800293;6.829713821411133
1712942460526;4.142873287200928;6.701697826385498;6.997211456298828
1712942460720;4.3773698806762695;5.066503047943115;6.547360897064209
1712942460913;3.7031922340393066;4.339982032775879;5.609374523162842
1712942461107;0.4707878530025482;4.720440864562988;10.667502403259277
1712942461301;-2.913560628890991;5.91804838180542;6.1450676918029785
1712942461497;-4.361517429351807;3.7016966342926025;11.295917510986328
1712942461709;-3.882952928543091;4.249054908752441;7.215556621551514
1712942461884;-3.057429075241089;2.075474500656128;8.190033912658691
1712942462078;-0.7339983582496643;0.6756733059883118;10.56221866607666
1712942462271;-0.022432712838053703;0.38285163044929504;9.6433744430542
1712942462465;2.415255308151245;-0.6786643266677856;10.859227180480957
1712942462659;0.9074779748916626;-0.1501496136188507;10.345368385314941
1712942462852;0.5054838061332703;0.20967108011245728;9.813264846801758
1712942463045;0.4420739710330963;0.2315055876970291;9.815957069396973
1712942463148;0.4331009089946747;0.23449662327766418;9.820443153381348
1712942463337;0.46002015471458435;0.22402802109718323;9.86530876159668
1712942463531;0.5201398134231567;0.21954147517681122;9.836594581604004
1712942463726;0.4537389874458313;0.23359930515289307;9.818050384521484
1712942463921;0.4618147611618042;0.2267199456691742;9.848259925842285
1712942464114;0.4833501875400543;0.2234298139810562;9.825228691101074
1712942464308;0.4426721930503845;0.23359930515289307;9.819845199584961
1712942464502;0.44356951117515564;0.23270200192928314;9.81655502319336
1712942464697;0.43938204646110535;0.23300109803676605;9.8207426071167
1712942464890;0.4325026869773865;0.23688943684101105;9.821340560913086
1712942465084;0.4456632137298584;0.23688943684101105;9.8207426071167
1712942465278;0.4420739710330963;0.23599213361740112;9.818947792053223
1712942465472;0.4387838542461395;0.23629122972488403;9.8207426071167
1712942465666;0.4450650215148926;0.23688943684101105;9.81954574584961
1712942465859;0.44327038526535034;0.2386840581893921;9.823135375976562
1712942466054;0.44327038526535034;0.23629122972488403;9.817452430725098
1712942466248;0.4465605318546295;0.2353939265012741;9.821938514709473
1712942466442;0.4426721930503845;0.23300109803676605;9.8207426071167
1712942466637;0.4387838542461395;0.23449662327766418;9.824331283569336
1712942466829;0.43968117237091064;0.23300109803676605;9.820443153381348
1712942466934;0.4378865361213684;0.23629122972488403;9.819845199584961
1712942467120;0.4411766827106476;0.23748764395713806;9.817452430725098
1712942467315;0.43938204646110535;0.23599213361740112;9.817452430725098
1712942467508;0.4459623098373413;0.23599213361740112;9.818050384521484
1712942467703;0.4387838542461395;0.23748764395713806;9.822237968444824
1712942467896;0.44745782017707825;0.23748764395713806;9.813264846801758
1712942468089;0.43220359086990356;0.2392822653055191;9.8207426071167
1712942468194;0.4456632137298584;0.23748764395713806;9.824331283569336
1712942468380;0.43220359086990356;0.23449662327766418;9.821340560913086
1712942468575;0.4459623098373413;0.23988047242164612;9.81954574584961
1712942468768;0.4307080805301666;0.23778675496578217;9.818947792053223
1712942468963;0.4456632137298584;0.23988047242164612;9.817452430725098
1712942469156;0.43968117237091064;0.23778675496578217;9.818349838256836
1712942469350;0.4387838542461395;0.23599213361740112;9.819845199584961
1712942469544;0.45134615898132324;0.2350948303937912;9.81954574584961
1712942469738;0.43609192967414856;0.23629122972488403;9.818050384521484
1712942469932;0.4420739710330963;0.2350948303937912;9.819845199584961
1712942470125;0.43609192967414856;0.23688943684101105;9.821938514709473
1712942470320;0.43639102578163147;0.23748764395713806;9.818349838256836
1712942470511;0.28893333673477173;0.06699903309345245;9.86530876159668
1712942470705;0.8718847632408142;0.19142581522464752;9.98554801940918
