time;pitch;roll;yaw
1712936964654;0.12681959569454193;9.138189315795898;3.666402578353882
1712936966010;0.16151553392410278;8.124231338500977;5.512465000152588
1712936967367;0.2967100143432617;7.084250450134277;6.790531635284424
1712936968725;0.01704886183142662;5.482853889465332;7.976773262023926
1712936970082;0.16689938306808472;3.48783802986145;9.125328063964844
1712936971437;0.10827522724866867;1.272084355354309;9.772586822509766
1712936972796;-0.4013960063457489;-1.2735798358917236;9.628120422363281
1712936974154;0.10468599200248718;-2.6922245025634766;9.484550476074219
1712936975507;0.06640082597732544;-4.012165546417236;8.970393180847168
1712936976866;0.010468599386513233;-5.472385406494141;8.15683364868164
1712936978223;-0.00687936507165432;-6.652944087982178;7.223333358764648
1712936979579;-2.9910283046774566E-4;-7.378866672515869;6.4803619384765625
1712936980936;-8.973084622994065E-4;-7.893024444580078;5.852545261383057
1712936982293;-2.9910283046774566E-4;-8.809774398803711;4.35254430770874
1712936983649;-0.06640082597732544;-9.454939842224121;2.7263224124908447
1712936985006;-0.07956135272979736;-9.679266929626465;1.8095721006393433
1712936986361;-0.07986045628786087;-9.77109146118164;1.2442678213119507
1712936987641;-0.08135596662759781;-9.799206733703613;1.0136594772338867
1712936989001;0.03678964823484421;-8.37009334564209;5.081757068634033
1712936990354;2.68953275680542;2.5124638080596924;9.084949493408203
1712936991710;5.08863639831543;5.02642297744751;6.4680986404418945
1712936993067;5.3318071365356445;5.7155561447143555;6.0768723487854
1712936994425;6.449853420257568;5.216353416442871;5.404788017272949
1712936995782;7.4506516456604;4.450650215148926;4.679762840270996
1712936997138;8.033304214477539;3.962813377380371;4.197908401489258
1712936998497;8.487641334533691;3.5392837524414062;3.61017107963562
1712936999854;8.613563537597656;3.631706476211548;3.5048868656158447
1712937001209;8.900702476501465;3.053839921951294;2.976372241973877
1712937002567;9.372088432312012;2.2806591987609863;2.570190668106079
1712937003924;9.310771942138672;2.0330018997192383;2.486142635345459
1712937005280;9.689735412597656;1.8903298377990723;2.272583246231079
1712937006638;9.684351921081543;1.0773683786392212;1.893021821975708
1712937007996;9.783952713012695;0.09870393574237823;1.5032907724380493
1712937009352;9.894919395446777;-0.41934216022491455;1.1548360586166382
1712937010709;9.780662536621094;-0.7911269664764404;0.9221340417861938
1712937012064;9.79262638092041;-1.6109678745269775;0.7471588850021362
1712937013423;9.64965534210205;-2.1433708667755127;0.6272186636924744
1712937014779;9.555737495422363;-2.3718855381011963;0.6023930907249451
1712937016136;9.474979400634766;-2.8782665729522705;0.7567301392555237
1712937017493;9.367302894592285;-3.1339993476867676;0.7136593461036682
1712937018850;9.320343017578125;-2.843869686126709;0.9415757060050964
1712937020207;9.591031074523926;-3.057429075241089;0.5048855543136597
1712937021564;9.651749610900879;-2.055135488510132;0.18574285507202148
1712937022920;9.847661972045898;-1.4243277311325073;2.42093825340271
1712937024278;9.9771728515625;-0.9586246013641357;0.8333004713058472
1712937025634;9.450154304504395;-2.0210378170013428;-0.5461617708206177
1712937026992;9.294321060180664;-3.0529425144195557;1.0965110063552856
1712937028348;8.975178718566895;-4.129114627838135;0.8225327730178833
1712937029705;8.471190452575684;-5.197809219360352;1.5882359743118286
1712937031062;1.6070795059204102;9.255437850952148;-0.33080771565437317
1712937032419;-3.145963668823242;9.377771377563477;0.4405784606933594
1712937033775;-9.088837623596191;3.7354953289031982;1.438983678817749
1712937035133;-8.893523216247559;-3.3317065238952637;2.8492536544799805
1712937036489;-8.478368759155273;-5.183751106262207;5.335994720458984
1712937037846;3.477369546890259;8.583653450012207;2.9790642261505127
1712937039202;-0.13100704550743103;1.726421594619751;9.991828918457031
1712937040560;7.922635555267334;2.51216459274292;3.815654754638672
1712937041915;2.2127628326416016;-6.255436420440674;8.29860782623291
1712937043276;-4.829015254974365;1.490728497505188;8.84925651550293
1712937044631;-1.9887347221374512;9.022735595703125;3.231207847595215
1712937045987;-0.8946165442466736;3.7648072242736816;9.404391288757324
1712937047346;3.277568817138672;3.4785659313201904;8.719446182250977
1712937048702;4.848456859588623;2.7777678966522217;7.563413143157959
1712937050058;6.723532676696777;2.585444927215576;7.619345664978027
1712937051415;0.3026920557022095;-2.1329023838043213;10.464112281799316
